feature,value
ENST00000272427,0.000493112329949
NM_015534,0.0004627497027997
NM_017844,0.0003016655614445
NM_031271,0.0005455462340931
NM_013448,0.0002791259534669
NM_001039780,0.0006143290763246
ERCC-00024_60,0.000539740988012
NR_027447,0.00057742651232
NM_001039469,0.0005476156913031
lincRNA:chr13:48450924-48481320_F,0.0006982172800977
ENST00000370143,0.000292303104953
NM_001080512,0.0004318238037331
NM_207672,0.0005650012159278
NM_024656,0.0007302205230733
XM_001713926,0.000610164836917
NM_003826,0.0006368718745247
THC2610568,0.000606748871938
NM_152468,0.0004860738898784
NM_005086,0.009397807164936
NM_003500,0.0004764474299981
XR_108657,0.0005434391767129
NM_006669,0.000620578093966
NM_016022,0.0004941299379217
ERCC-00016_169,0.0003651571851099
NM_001013841,0.0008939725813152
NM_001040147,0.0005483795330093
lincRNA:chr9:132096359-132104173_R,0.0002372263839002
NM_005633,0.0004958197054973
NM_005275,0.0004719270144057
NR_036481,0.0005755990805296
ENST00000444663,0.0004829452780001
NM_148674,0.0002619547223772
NM_001116,0.0003654738575195
ENST00000450304,0.0005826426216984
ERCC-00086_228,0.0004382035474195
XR_109177,0.0005551078342852
lincRNA:chr2:81861889-82101789_F,0.0003978920883794
NM_174916,0.0005651327138157
CR627448,0.0005975890975035
NM_001972,0.0003815945369741
NM_016578,0.0005765282745786
lincRNA:chr8:74964574-75012085_F,0.0003418373771978
NR_034104,0.0004274505047723
NM_019008,0.000423025429353
NM_001193636,0.0043467841422523
ENST00000391700,0.0002858742437472
NM_024312,0.0005853536628417
NM_003617,0.0005454152519244
A_33_P3329038,0.0004218163654118
NM_000125,0.0004976607086874
NM_001855,0.0002973926072257
lincRNA:chr9:21930388-21932738_F,0.0006869726629642
NM_032608,0.0005662804445254
A_33_P3289501,0.0006234302509727
lincRNA:chr19:28269395-28283939_R,0.0007437315865151
NM_207582,0.0006769193877264
lincRNA:chr10:31600144-31607418_R,0.0006752442504916
NM_000493,0.0005244946959414
ENST00000376357,0.0003542915177237
NM_003460,0.0002451335907154
NM_002704,0.0005694977220685
ENST00000302481,0.000618646512369
NM_006406,0.0003323097822436
A_33_P3264960,0.0005601214045665
AK127323,0.0005526142508953
lincRNA:chr8:138387843-138421643_F,0.0004004107754715
ENST00000262637,0.000718819280978
NR_023915,0.000809576366742
NM_006249,0.0007986486682412
NM_001013438,0.0004852152319736
NM_000549,0.0004610780242835
NM_004896,0.0004147112989815
NM_032490,0.0004651549513727
NM_001013257,0.0003125197837126
NM_017459,0.0002660903356339
NM_002252,0.0006229998364418
lincRNA:chr3:149784985-149796785_F,0.000342801534577
NM_018029,0.0006651708214751
NM_014999,0.0007745541034318
NM_001261,0.0003154543619425
NM_207393,0.0005678098801758
NM_005381,0.0003631958635699
NM_000050,0.0003925391175599
NM_001032998,0.0004678433900054
NM_002551,0.0002429884883421
NM_175747,0.0006228400617524
XR_110526,0.0003071375650557
NM_032405,0.0003668825699026
NM_000146,0.000437543575758
NM_030818,0.0004697048927429
NM_021975,0.000276658957162
BC067227,0.0003988123648538
lincRNA:chr7:80756989-80894339_R,0.0026500495929337
NM_171846,0.0005927509915798
NM_017594,0.0005758653706451
lincRNA:chr8:96083967-96100152_R,0.0003540351417336
NM_133180,0.0004189787060499
NM_021030,0.0004956645486789
NM_024749,0.0002881481568445
NM_014614,0.0004056189469183
NM_022047,0.0006582161366897
NM_153259,0.000326774038196
NM_017707,0.0002781226425995
NM_032479,0.000344072532114
L26245,0.0002974925929633
ENST00000414198,0.0004000792256466
AK128261,0.0003504861824451
ERCC-00108_60,0.0006319630887235
NM_198963,0.0004982195865782
NM_018365,0.0003356328694543
NM_005738,0.0006077660948318
NM_001130858,0.0004630235914552
lincRNA:chr11:69156869-69167569_F,0.0005970762322258
A_24_P194962,0.0005876550302091
NM_152869,0.0005580044499867
NM_001237,0.000639084657393
NM_012434,0.0004656271519824
NM_003952,0.0006885090295918
NM_000386,0.0007325923365953
NR_027074,0.0006079620653512
lincRNA:chr17:62755963-62762153_F,0.0005523673653119
ERCC-00085_231,0.0004346648154053
NM_007006,0.0007850603757778
NM_182767,0.000481233878934
NR_026551,0.0003550681788377
NM_002937,0.005636950313999
NM_170697,0.000493256566902
E1A_r60_a22,0.0004912581478681
NM_022877,0.0002646919728975
NM_012323,0.0004627757201606
ENST00000374189,0.0004049722022326
ENST00000450294,0.0003687043218531
NM_001164447,0.0006012327100831
lincRNA:chr18:37074477-37375327_F,0.0005284308898587
NM_033173,0.0005492364172573
NM_014421,0.0006895145263474
lincRNA:chr12:46826133-46974783_F,0.0152073851587128
BG211210,0.0004790207207099
NM_019111,0.0003882921308444
NR_033579,0.0002459028769154
NR_026928,0.0004579846080016
NM_001039613,0.0004714906097386
NM_017525,0.0004648617088726
AK096897,0.0005468309047063
THC2686131,0.0005978580630371
NR_038889,0.0003698192782236
NM_021069,0.0005275602258717
NM_018137,0.0005206510860241
lincRNA:chr4:127483782-127876561_R,0.0004544788627156
NM_002463,0.0006227387280062
NM_005997,0.000668583912036
NM_001050,0.0002871070647862
NM_020967,0.0003711541018909
NM_022750,0.0004425071825949
ENST00000484097,0.0008474109015708
NM_017833,0.000929499222103
BC029593,0.0003691679694073
NM_001914,0.0003797580671431
ERCC-00116_142,0.0004156136751561
lincRNA:chr3:16724921-16736321_F,0.0005727742500147
ENST00000390455,0.00060219315769
NM_016824,0.0003958977874728
AY328030,0.0003452211709483
NM_203403,0.0002938794566291
NM_053275,0.0003329858297922
NM_030640,0.0006458181586828
NM_005018,0.0005942299739818
NM_030782,0.0004776185838772
NM_002982,0.0004223932920158
lincRNA:chr2:9712799-9722024_F,0.0003913610119819
ERCC-00054_84,0.0005620691840997
NM_006540,0.0006410087605287
ERCC-00130_136,0.0003188547459354
lincRNA:chr6:44006347-44033347_R,0.0004992906359819
NM_000327,0.0005043785202032
NM_004187,0.0002371923300055
NM_001039580,0.0006664823694355
NM_001153,0.0004123646858681
ENST00000415479,0.000377492745314
NM_003273,0.0002167310573963
NR_024359,0.000366701705141
NM_020376,0.0003595407067352
NM_013417,0.0002784361709421
NM_012118,0.0003930867477886
lincRNA:chr20:37054632-37055125_F,0.0003842334319943
NM_001014,0.0006901396278042
NM_024887,0.0007197618854182
A_33_P3329133,0.0006584903077835
NM_032128,0.0002940902872889
NM_001077526,0.0004594066403096
NM_001012288,0.0004301878842546
NM_018285,0.0004157632215862
NR_024062,0.0003984184215986
NR_026755,0.0005571659254675
NM_001042600,0.0002942983890587
NM_006813,0.000545154245624
NM_014380,0.000470405148172
ENST00000476050,0.0002723065203977
lincRNA:chr5:1701400-1723250_R,0.000441899809107
lincRNA:chr15:25343889-25364579_R,0.0005628542565392
NM_023037,0.000306393995146
A_24_P67408,0.0005199933701569
NM_030787,0.0005089709362762
NR_038862,0.00056829663283
NM_001719,0.0003260824127274
NM_005621,0.0004424148330222
NM_006149,0.0003390443289432
NM_153710,0.0002633103081854
NM_175617,0.0005373683979353
NM_198046,0.0006780009609534
NM_019887,0.0006533018609687
ERCC-00022_66,0.000333784304896
NM_006771,0.0007721534553777
NM_012257,0.0004024009765745
NM_003194,0.0003888222429919
NM_016127,0.0003273158163756
NM_015571,0.0005967499128107
NM_001040616,0.0004457626819677
NM_014966,0.0001866626773046
NM_001280,0.0004193552981328
NM_006730,0.0005640214966942
NR_024389,0.0004172817752981
THC2741838,0.0006207741841751
3xSLv1,0.0004803805398532
NM_006100,0.000600942578504
lincRNA:chr5:111791901-111904001_F,0.0003293592144499
XR_132708,0.0002469936335187
lincRNA:chr2:133030255-133039255_R,0.0004289460088855
NM_024010,0.0002289237455927
NM_006445,0.0002949545676284
NM_001721,0.0003879540034478
NR_003133,0.0004110123261034
NM_000377,0.0005279118386273
NM_020929,0.0004224347315934
ERCC-00002_129,0.0003169739698271
NM_032977,0.0005670424751848
NM_003886,0.0002536400005155
NM_020159,0.0002912543536815
NM_022059,0.0003828232734104
NM_004551,0.0006379443737716
NM_020415,0.0006484542887684
NR_001534,0.0005989575201605
NM_012260,0.000338933077952
NM_024840,0.0001838338673569
NM_017506,0.00024263366005
NM_018298,0.0004847200846714
AK126671,0.0003862362866142
NM_005225,0.000573512976833
NM_022789,0.0005449437631437
NM_001016,0.0006035368849024
NM_005167,0.000595849887429
NM_015906,0.0006140113502695
A_33_P3359846,0.0002968501977929
NM_004081,0.0003604746764572
lincRNA:chr13:52490949-52502949_F,0.00037017042361
NM_023945,0.0005618147335139
NM_005409,0.0004330145665435
ERCC-00053_71,0.0004106809448412
NM_002121,0.000447853122077
NM_001003699,0.0004267832690601
NM_012217,0.0005299782132506
NM_138286,0.0005323743911582
ERCC-00034_158,0.0004508430450897
ENST00000355691,0.000516102961106
NM_138343,0.0004638752133393
NM_172387,0.0003178322187338
NM_138732,0.0006485520308389
NM_001006617,0.0003205672600478
NM_024512,0.0006570242756757
NM_001955,0.000491368664135
NM_032645,0.0006251985719168
lincRNA:chr8:32772708-32913758_F,0.0054475034082256
NM_012459,0.000485816996879
ENST00000374274,0.0005238386072952
ERCC-00137_95,0.0006409943114161
ENST00000379421,0.0002310728915001
ENST00000400512,0.000185143577476
NM_022443,0.0005899548773692
lincRNA:chr19:11762275-11767738_R,0.0004261995964321
NM_004911,0.0006193921737577
NM_025081,0.000341376914679
NM_024508,0.0003623133037445
NM_206948,0.0004710337998125
NM_138574,0.0004689537229728
A_33_P3305335,0.0005950024729392
NM_002381,0.0007157200826973
lincRNA:chr6:42725472-42759772_F,0.0005541495555165
NM_022462,0.0005516212950148
NM_003590,0.0003001402493401
NM_001732,0.000334098433847
NM_006201,0.0004324859167111
ERCC-00062_278,0.0004020727849364
NR_024100,0.000454980487815
ERCC-00113_271,0.0004458507551442
ENST00000441217,0.0004720131807715
ETG10_13482,0.000726126832477
NM_182584,0.0004637261607285
lincRNA:chr6:22144105-22144213_R,0.0002527456863489
CU677518,0.000469725427071
NM_002296,0.0004067197749689
NM_001009814,0.0010778959250389
NM_021181,0.000400699581367
lincRNA:chr21:39590005-39628130_F,0.0004536779945601
ENST00000426318,0.000542727600334
NM_032602,0.000472902164178
NR_029635,0.0003414193643557
NR_028415,0.0003344797713388
NM_032588,0.0002874363764437
NM_002247,0.0002317635770505
XM_003118505,0.0008657380155606
A_33_P3320415,0.0005354964180737
ENST00000444259,0.0006039945467833
ERCC-00078_438,0.0006412632592816
lincRNA:chr6:41014072-41020197_R,0.0001626750260895
NR_026803,0.0005311628875988
NM_004774,0.0006007646258471
NM_018132,0.0007042395339454
NM_013941,0.0006660445529124
NM_003425,0.0002456489865769
NM_002717,0.0006802844942724
NM_013427,0.0002905195849526
AB073651,0.0006810889326802
NM_014572,0.0006618733760528
NM_001753,0.0004410288869699
lincRNA:chr1:201509727-201545677_F,0.0004181195448265
NM_138442,0.0003849029985685
NM_182627,0.0004434140256674
ERCC-00041_75,0.0002911221341463
NM_024293,0.0004407063780126
lincRNA:chr15:49385833-49411758_F,0.0005996885757027
NM_024686,0.0002835147839345
NM_001013735,0.0002847645958628
NM_001101376,0.0005581553485987
NM_052952,0.0006551967097972
lincRNA:chr2:62814221-62825121_R,0.0006215345021288
NM_020349,0.0003080692278199
NM_178140,0.000576184859536
NM_001001417,0.0006122964467733
AB385295,0.00067887210637
ERCC-00143_89,0.0003432742224631
NR_038956,0.0007121422821382
NM_004431,0.0003567423039765
NM_207168,0.0006076038779578
NM_133463,0.0005659767338386
NM_014485,0.0003250945075815
ENST00000536986,0.0003466417324633
lincRNA:chr4:15657202-15695627_R,0.0004564905845977
NM_032257,0.0003653848816607
BC033263,0.0004491417435222
NM_000537,0.0004773365977934
NM_170736,0.0003182082550376
NM_001007471,0.0003594316374609
BC028622,0.0006585389594034
NM_058180,0.0004585629421687
NM_173689,0.0004506652571019
NM_181803,0.0146761472076013
NM_032997,0.0006399079023185
NM_001099221,0.0003875095432846
NM_001033580,0.0003668698054278
ERCC-00012_90,0.0001774463603556
NM_080859,0.000731880822606
NM_198580,0.000817431136665
NM_021135,0.000384845253597
NM_003118,0.0005327902552596
NM_001204408,0.0005275263987514
NM_018019,0.0006087353672707
NM_001101362,0.0007708962262087
A_33_P3346508,0.000357172745152
ERCC-00031_101,0.000684428225618
NM_018590,0.0003229880395415
NM_022497,0.0004391860431268
NM_021777,0.0003048561540908
NM_000465,0.000602913121032
ENST00000431582,0.0004165206635048
BU622976,0.0004768619961584
ERCC-00079_170,0.0004899829936046
NM_022768,0.0004391329804191
ERCC-00099_60,0.0003199704412618
ENST00000375577,0.0004556553815063
NM_018026,0.000314542766014
lincRNA:chr10:4284540-4284771_R,0.0002880988539483
NM_004755,0.0005477354673194
NM_033110,0.0004361371549411
THC2641895,0.0006928727315441
NM_207380,0.0004962276273616
NM_013389,0.0007301965973556
NM_001161779,0.0004689259143398
AW382724,0.0004650980806863
NM_172347,0.0002765548288673
A_33_P3399181,0.0005992897962257
NM_022842,0.0004884811232683
NM_003129,0.0005089703784476
NM_001100917,0.000414236918048
lincRNA:chr3:171491881-171537606_F,0.0003093755925482
NM_138792,0.000290453524816
TCONS_00019576,0.0004888734344808
NM_005348,0.0003747394566643
NM_018081,0.0002520983696685
NM_001123041,0.0004821842319078
NM_001907,0.0004668149765275
lincRNA:chr3:30157282-30517504_R,0.000392935915133
A_33_P3297452,0.0007362791020183
NR_033889,0.0005444641422931
NM_001076786,0.0005961667048102
lincRNA:chr6:41411797-41426472_R,0.0002998099477761
ENST00000374663,0.000347661514107
NM_007033,0.0003832665166787
NM_002792,0.0003422768012187
ENST00000312756,0.0004739136714248
NM_001912,0.0003358509210028
NM_021058,0.0006683593855092
NM_033626,0.0004915371542076
NR_026929,0.000309532021434
ERCC-00077_121,0.0006811683120307
NM_002829,0.0004748283500502
ENST00000414750,0.0004852203862852
lincRNA:chr4:115399526-115413226_R,0.0004639744821726
NM_001007553,0.0063815760196665
NM_006640,0.0008006681982826
BC032741,0.0003251782497507
NM_001024924,0.0004843965019537
NM_032048,0.0003256460309828
lincRNA:chr17:17089400-17095733_R,0.0005731244635803
NM_015424,0.0003798366417842
lincRNA:chr2:878560-878991_F,0.0005702269393233
NM_020632,0.000483652753647
NR_024583,0.0003535732633191
lincRNA:chr17:54905843-54906302_R,0.0002129013328572
NM_001010847,0.0004309297086671
ENST00000323223,0.0003094653628594
NM_001319,0.0003163547965843
NM_005842,0.00050914374005
NM_014477,0.0003326736864652
NM_201264,0.0004930792413586
NM_003726,0.0004973182742328
NM_017714,0.0006087435267557
NM_004365,0.0003076887887718
DA571583,0.0003387821730974
NM_032148,0.0003517109639161
THC2485300,0.0001857224688096
TCONS_l2_00029068,0.0006320814883936
lincRNA:chr6:42758417-42759055_F,0.0007641536343335
NM_004407,0.0004473939648433
ERCC-00069_99,0.0004122133505906
ENST00000403506,0.0002971043579242
NM_016323,0.0003569267206846
lincRNA:chr4:3650727-3666752_R,0.0003905483771764
NM_006824,0.0005492548867859
NM_000235,0.0004187356611235
NM_024011,0.0006633497120346
NM_017988,0.0004085605632303
ERCC-00109_120,0.0004955235061897
lincRNA:chrX:138956132-138968259_F,0.0003469105331344
ERCC-00157_60,0.0002960044144779
NR_026670,0.0003982211559122
ERCC-00042_60,0.0003863944235985
ENST00000380336,0.0004261195129387
NM_001003954,0.0002849175735497
NM_016024,0.0004138059282193
NM_006000,0.0002502095301515
ERCC-00060_190,0.0003577029664041
NR_024419,0.0003738340154989
ENST00000469991,0.0003517585641531
ENST00000409285,0.0004160091613941
NR_015341,0.0005342643071214
NM_002487,0.0004707461393135
NM_014508,0.0005686345040519
NM_001145088,0.0003123476720729
NM_080686,0.0004196927696144
ENST00000376938,0.0005108949605957
NM_144718,0.000499720486856
NM_181840,0.0002692743554193
NM_005098,0.0007608776514428
NM_002362,0.0004509234761882
lincRNA:chr14:101297417-101297818_F,0.0005206425306803
AK125712,0.000369898409617
NM_001009993,0.0002350291725411
NM_006759,0.0005894213396427
NM_006432,0.0002737808012095
NM_015617,0.0004596417754251
ENST00000473333,0.0006006009823588
NM_198447,0.0005353905693198
NM_017856,0.0004015548783146
NM_024884,0.0003676089602174
NM_001037131,0.0002855435419087
NM_004980,0.0004674754783989
lincRNA:chr11:117668490-117680359_R,0.0329245273256124
NM_013441,0.0006293286183547
NM_015163,0.0004052822918451
NM_006637,0.0004456528695399
NM_019101,0.0005332007977654
A_33_P3364631,0.000529086855374
NM_020153,0.0005940994835402
NM_182757,0.0005356680798403
NM_032377,0.0002927017956804
NM_032753,0.0003758577616336
NM_006609,0.0002931987046007
lincRNA:chr15:58549646-58623663_F,0.0003373518319655
NM_001001916,0.0003762079038325
NR_015352,0.0005248989930443
NM_004246,0.0007330652359345
NM_000321,0.0004660078427947
NM_007308,0.0003065125086669
NM_001030019,0.0005728690970657
NM_002849,0.00063042128507
NM_001002878,0.0003763294957619
NM_012470,0.0004371764908864
NM_001195190,0.0024781410341137
ENST00000390423,0.0002724259166105
NM_001867,0.0002161038952213
A_33_P3341731,0.000526233846815
ERCC-00083_214,0.0005251652463642
lincRNA:chr6:80248431-80271605_F,0.0005320781609166
NR_045128,0.0004911600304148
NM_024751,0.0003676664794596
NM_032501,0.0003238435551333
NM_152538,0.0003976238500583
NM_030652,0.0004323402904884
NM_000352,0.0005493986524472
NM_001130088,0.0003460501405744
lincRNA:chr1:228258277-228268427_R,0.0005452793798753
NM_005570,0.0005279356048507
NM_004349,0.0003554776687499
ENST00000429214,0.0004267902156307
NM_014171,0.0004764642769756
ERCC-00154_60,0.0003888248244794
ERCC-00059_120,0.0005497609827445
NM_001079,0.0003991870973657
A_33_P3351276,0.000666567361094
NM_016037,0.0003963337954852
lincRNA:chr11:2016408-2017024_F,0.0004995577695378
NM_019032,0.000548839084021
NM_184086,0.0003352035190834
NM_001206954,0.000490802923421
NM_021052,0.0003988848301537
lincRNA:chr20:31438639-31447464_F,0.0005682050344472
NM_001424,0.0004328823821242
NM_032439,0.0004891433220828
NM_000586,0.0005024849948584
NM_144642,0.0005189464029498
AK094801,0.0004884655928249
ERCC-00164_60,0.0003869325576565
NM_022170,0.0005027260167365
AK124891,0.0003214342257784
NM_022566,0.0003085685793893
lincRNA:chrX:73419700-73513050_F,0.000399983549966
NM_080870,0.0005455603103521
lincRNA:chr10:46972944-46982894_F,0.0039745446305654
NM_006215,0.0002833084243837
NR_003505,0.0002577056720211
ERCC-00075_180,0.0004635775007314
NM_003284,0.0003200763163342
lincRNA:chr15:49013058-49023258_R,0.0003697683199881
NM_181756,0.0006165508993856
NM_031966,0.0005261553583351
NM_004143,0.0004418895419451
NM_012305,0.0003487250262989
NM_002886,0.0002657311478603
NM_000778,0.0054440726516676
NM_017702,0.0003477445648208
THC2600290,0.0006766083901735
lincRNA:chr2:139225080-139239905_R,0.0005667299990036
NM_145914,0.0004310928604381
NM_003116,0.0002681550902989
NM_016094,0.0003662064245591
NM_173843,0.0002359319887509
lincRNA:chr6:6794382-6801404_R,0.0003509208668967
NM_004412,0.0009373203318796
NM_020734,0.0003334918413897
AL833204,0.0004709844700636
NM_138933,0.0007237830980851
NM_017789,0.0003570605432598
NM_002231,0.000513309641426
BC036215,0.0006191283550362
ENST00000382488,0.0005490200214495
NM_152614,0.0003856001881933
NM_031475,0.0005090947206377
NM_080801,0.0003028329122933
NM_002206,0.0004432420537131
NM_207404,0.0005878188292997
NM_001014763,0.0005209335174515
NM_005759,0.0005470294099321
NM_004072,0.0004428152560987
ENST00000557073,0.0004176552722893
NM_019099,0.0005191676141287
ERCC-00158_78,0.0006004569439824
AK126078,0.0003790326691665
A_33_P3412556,0.0007426715624104
NM_012148,0.0006533508581082
ERCC-00084_121,0.0003998842388051
NM_001134758,0.0003639743492139
NM_002661,0.0004042845353885
ENST00000380319,0.0005047615063102
lincRNA:chr1:238631677-238645627_R,0.0004173063232524
NM_032438,0.0004220400776962
ERCC-00018_67,0.0004172752874835
THC2625913,0.0005608445945607
lincRNA:chr9:138999696-139000927_R,0.0005468462694164
lincRNA:chr5:57837393-57854070_R,0.0002442194271388
NM_033482,0.0001389556446324
ENST00000454295,0.0004096595655484
NM_017625,0.0007434465353103
NM_001239,0.0005210931599789
NR_024052,0.0003709501578003
NM_001136537,0.0005367680669962
lincRNA:chr2:10696899-10710849_F,0.0005802086641061
lincRNA:chr2:242827102-242835777_R,0.0004201570476341
EF565113,0.000312944782746
lincRNA:chr10:119266785-119280356_F,0.0002238196407801
NM_016153,0.0006168057901221
NM_005146,0.0005698002056027
NM_178171,0.0003959133999601
ERCC-00035_90,0.0005650278139698
NM_001077419,0.0005579347044219
ENST00000518355,0.0003078510780119
NM_001033952,0.0005605960362399
NR_001564,0.0005594047808512
E1A_r60_a107,0.0003675992791222
NM_000741,0.0004121900827346
AK091251,0.0006328399800917
NR_026993,0.0007199673337934
NM_000038,0.000694450803552
ERCC-00033_60,0.0006102044305798
NM_014420,0.0086144841327551
NM_018161,0.0003729885873307
NM_000028,0.000469459870272
lincRNA:chr2:158774431-158774884_F,0.0005086560865742
NM_001101387,0.0007734564546078
ENST00000507038,0.0006534717085458
NM_004926,0.0002366925548576
lincRNA:chr2:9144649-9151499_R,0.0004211004826682
lincRNA:chr1:145689868-145694918_F,0.0002530750929116
NM_002018,0.0003851841110439
AK308768,0.0004434058442781
ETG08_142674,0.0003540057446604
ENST00000356370,0.0002248867485266
NM_001034025,0.0006942093094453
NM_000589,0.0003223843751202
NM_025191,0.0004239513541479
NM_002336,0.00040589203145
NM_001029883,0.0004849792974648
NM_002868,0.0006111157004221
NM_014703,0.0005221113157829
NM_006103,0.0004205365556926
NM_020440,0.0004465175223844
A_24_P33552,0.0005677278468477
NM_003963,0.0004455709163597
lincRNA:chr18:53763151-53804714_R,0.000519859547193
NM_017774,0.000456582719052
NM_001040703,0.0004874176044093
ENST00000441991,0.0006980747548542
NM_000709,0.0003154236114961
NR_038258,0.0003042664728125
NM_000474,0.0006665931376289
NM_001077493,0.0003553219145821
NM_001190972,0.0001838603875671
NM_001033557,0.0006613574468429
ERCC-00067_104,0.0004241580001085
NM_176825,0.0006253076654161
NM_015001,0.0003462395572576
NM_024906,0.0005275261417913
NM_004209,0.00057577275291
NM_022754,0.0005187920092549
NM_014760,0.0004878914176564
NM_025160,0.0004921956520303
NM_004578,0.000635120679463
ENST00000485560,0.0003953720183343
XR_108713,0.0004669299943651
NM_153689,0.0002887660037959
ENST00000393384,0.0004335335559856
E1A_r60_a135,0.0005291073067172
A_24_P917759,0.0005076283104838
NM_175709,0.0003621386478149
NM_152713,0.0003823221550784
NM_139118,0.000364302857425
NM_001006658,0.0004875887092269
NM_014288,0.0004023706297191
NM_012154,0.0005945024810341
NM_002309,0.0002477456941308
NM_004102,0.0004906476851873
ENST00000514376,0.0006043054205815
NM_021097,0.0006078796721521
NR_027908,0.0002675310910299
NM_032946,0.0004542492378549
NM_000842,0.0001785955621969
NM_016587,0.0006504399728111
AJ577572,0.0004383889647395
A_24_P940477,0.0003563447181858
ERCC-00156_158,0.0003375628360543
NM_014397,0.0004025899676265
NM_032860,0.0005751237139685
lincRNA:chr16:88805249-88810399_F,0.0004201631034643
A_33_P3214570,0.0002755951562349
NM_001135947,0.0002199288279813
ERCC-00147_344,0.0002686625042165
NM_024501,0.0004504710867937
NM_020924,0.0004367854705732
NM_014952,0.0005973289949512
NM_001080541,0.0004602390345299
ERCC-00039_95,0.0007041526494104
NR_002988,0.0006079066824227
NR_026869,0.0007893914405965
NM_207430,0.0006651466646282
NM_003122,0.0006572636049208
ERCC-00104_60,0.0004533087450137
NM_001166304,0.0006145659286295
AW245926,0.0003487989464136
NM_001418,0.0005474532208157
lincRNA:chr6:22183421-22200496_F,0.0003001110164965
NM_001150,0.0005881463282394
NM_203500,0.0003940529673405
NM_016410,0.0003821343470762
BF304636,0.000756627650287
NM_182931,0.0004524792891686
ENST00000539178,0.0004927558439157
NM_006620,0.0005314094979887
NM_002490,0.0005498462935761
NM_004453,0.000544661742721
A_24_P246692,0.0006550563439716
lincRNA:chr5:44816593-44823034_F,0.0004011921986128
NM_001015885,0.0004903154200757
BC031959,0.0033162731384719
NM_001628,0.0004806158725791
NM_016162,0.0003255365485589
NM_024697,0.0004686241014647
NM_015713,0.0003378856822922
NM_001159296,0.0005037329621174
lincRNA:chr18:37074477-37375327_R,0.0004490242219184
NM_012152,0.0003383199470201
NM_003377,0.0003478817216512
NM_207396,0.0003915116268013
NM_004426,0.0003309106860199
NM_017544,0.0002191277963629
A_24_P307486,0.0002834745506879
NM_003733,0.0003278253459391
lincRNA:chr2:139334705-139365180_F,0.0006037885368636
NM_018171,0.0006377144257983
NM_004768,0.0003617315738499
NM_022760,0.0006012842561702
NM_148897,0.0004245918752907
NM_023007,0.0003501532133858
NM_021109,0.0002267963198311
NM_002208,0.0006087614070928
NM_016147,0.0004358771158741
NM_017413,0.0003868893258623
lincRNA:chr12:54361178-54362460_R,0.0001979705941239
NM_012216,0.000311204752997
NM_020188,0.0004652290789218
ENST00000413112,0.0003975805577612
NM_004757,0.0005004023791186
THC2593778,0.0003967422306932
lincRNA:chr10:101192360-101200085_R,0.0003903463951506
DQ023516,0.0003110040271662
A_33_P3364929,0.00059029134841
NM_017551,0.0007816979254326
NM_020147,0.0003033116700472
NM_001204173,0.0004170760897516
NM_016429,0.0002162396015047
ENST00000480549,0.0003413732645131
NM_001166,0.0002585520027913
